date,time,x-edge-location,sc-bytes,c-ip,cs-method,cs\(Host),cs-uri-stem,sc-status,cs\(Referer),cs\(User-Agent),cs-uri-query,cs\(Cookie),x-edge-result-type,x-edge-request-id,x-host-header,cs-protocol,cs-bytes,time-taken,x-forwarded-for,ssl-protocol,ssl-cipher,x-edge-response-result-type,cs-protocol-version,fle-status,fle-encrypted-fields,c-port,time-to-first-byte,x-edge-detailed-result-type,sc-content-type,sc-content-len,sc-range-start,sc-range-end
2025-12-26,20:51:38,DXB52-P2,1173,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,218rdyOMrOpPObuX_q4mbExHx8rSN7VWkrI2S6x_i9PbvjLBwR1yMQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.255,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.254,Error,text/html,-,-,-
2025-12-26,20:51:23,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,tOkWMdVJhNZ2hiGtFic6xptT_s9cKkHxm7_zM3XC4kolK7I4tKtxZw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,348,0.315,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,29803,0.315,Error,text/html,-,-,-
2025-12-26,20:51:27,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,WqPfX6a3c_gCxe64VwnRAEY6j22kwdobcHnUAaggOYx3EKnpYaL8Yw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.308,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,29803,0.308,Miss,-,0,-,-
2025-12-26,20:51:27,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,VgGeLPZVagWT4mkhVAVmEBJAHO2wyexTTWDyHYAGxnvg7KTYh1c6Gw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.279,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,29803,0.276,Error,text/html,-,-,-
2025-12-26,20:51:57,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,ocfzm-rcmSwCrfKHZVdPWJc0avZIz3pWJHrT49lQMwfzleuxapFMnQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.273,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,29803,0.273,Miss,-,0,-,-
2025-12-26,20:51:57,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,EjnHSENisf6f9_59CH6sa-b5OYkpcXy9rpQ-Glb6510g1w73hhaE9w\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.276,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,29803,0.276,Error,text/html,-,-,-
2025-12-26,20:52:08,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,TW2jrUajgRUiYMo_EwyQLsS2gF7a4tuyVS7g2JBjsygwRBJqAEg-aw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.249,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.249,Error,text/html,-,-,-
2025-12-26,20:53:09,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,dHKmHzLVWfenu96e70efrhr0yBQNgGhFuXM08Z8gbwUnq4_qDUE0Aw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.246,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.246,Error,text/html,-,-,-
2025-12-26,20:52:57,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,X5iKxIlE5GWICUw1ATcAJFZTtA9WoAULhdjapjDeUjbsMC0sx9Ec8w\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.310,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,24129,0.310,Miss,-,0,-,-
2025-12-26,20:52:57,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,BrPKDY1mg0LbMjY6NjRK8TfoOj4cbRb2kWQxHbGKsuKBBCiZsLtWrA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.285,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,24129,0.284,Error,text/html,-,-,-
2025-12-26,20:53:38,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,TdhtVdTk5y8dynbR6XLobKKAXZewwog4ONsm0Hp9xSiUnBir3a51eQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,448,0.249,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,61886,0.249,Error,text/html,-,-,-
2025-12-26,20:53:27,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,9g86pKAD-33jrBzug7pcceiBgZfYhZGMbQroi7ZNhthoCQPBfiq6Jg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.270,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,24129,0.270,Miss,-,0,-,-
2025-12-26,20:53:27,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,R_3FF_ywBtxsmWziAUsBwAVlaMW4R7WWKMKG7O-kpCGziVDppYPpdQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.270,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,24129,0.270,Error,text/html,-,-,-
2025-12-26,20:53:57,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,zdxpTyy-EuVusTstUEzKpToPg2Ha9Z-egtBxX7t4v_6mMGr5PoAo8A\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.269,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,24129,0.269,Miss,-,0,-,-
2025-12-26,20:53:57,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,1UUjBRqORLY55JTepozuCxqFUe9GcKOTWTsSHPQnaYdlmgj31ac4pg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.298,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,24129,0.298,Error,text/html,-,-,-
2025-12-26,20:54:10,DXB52-P2,1171,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,FiK5CIGd2D2L_v2K-L04Wja19R-pqeKjri4CE3-dXO_p_sThdr7H4g\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.254,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.254,Error,text/html,-,-,-
2025-12-26,20:54:27,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,yfmxsq6mlNSzd1z24n1a6v5b2_ZUk8UZwhg_x5Uc0MYbUyQaieNAWQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.279,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,24129,0.279,Miss,-,0,-,-
2025-12-26,20:54:27,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,qcgg-dMqHtCplhJQDbqqAhri-wwd1PrOG9coTZUWtHmtNTRmWa21DA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.282,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,24129,0.281,Error,text/html,-,-,-
2025-12-26,20:38:07,MUC50-P3,329,159.89.12.166,GET,dbkbtek9v7jgv.cloudfront.net,/.env,404,-,Mozilla/5.0%20\(l9scan/2.0.335313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,tKlvtt8jjUWwdnn7J0h_pNufA--JL_xISuiBNuw807hZAbgFbwZn5A\=\=,dbkbtek9v7jgv.amplifyapp.com,https,188,0.159,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,47302,0.159,Error,-,0,-,-
2025-12-26,20:38:07,MUC50-P3,607,143.110.213.72,GET,dbkbtek9v7jgv.cloudfront.net,/.env,301,-,Mozilla/5.0%20\(l9scan/2.0.636313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,QXXrugEw2rJGY5bm14jrn0lKVwK_dcSXhR-JUFhgeblQm9SRMRedUQ\=\=,dbkbtek9v7jgv.amplifyapp.com,http,188,0.001,-,-,-,Redirect,HTTP/1.1,-,-,58698,0.001,Redirect,text/html,167,-,-
2025-12-26,20:38:09,MUC50-P3,329,159.89.12.166,GET,dbkbtek9v7jgv.cloudfront.net,/.git/config,404,-,Mozilla/5.0%20\(l9scan/2.0.335313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,tTksaqOf1HwJNGMdJym5_COyYiQPpLc84zPBkeqIHUDBezTnulOnpQ\=\=,dbkbtek9v7jgv.amplifyapp.com,https,195,0.111,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,35138,0.111,Error,-,0,-,-
2025-12-26,20:38:08,MUC50-P3,329,206.81.12.187,GET,dbkbtek9v7jgv.cloudfront.net,/.env,404,-,Mozilla/5.0%20\(l9scan/2.0.636313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,IipPz4BceYD891op9f5kkiywTN0GB0A5jIsey-dFXW1aGFhDrnVMxQ\=\=,dbkbtek9v7jgv.amplifyapp.com,https,188,0.114,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,41404,0.114,Error,-,0,-,-
2025-12-26,20:38:08,MUC50-P3,329,164.92.244.132,GET,dbkbtek9v7jgv.cloudfront.net,/.git/config,404,-,Mozilla/5.0%20\(l9scan/2.0.5373e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,WLe7XObUX5Z62zGBJh-JcRwBChZ5lRUSjLJNrNq221VEgR5Kkf4n9w\=\=,dbkbtek9v7jgv.amplifyapp.com,https,193,0.116,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,32948,0.116,Error,-,0,-,-
2025-12-26,20:38:07,MUC50-P3,607,146.190.242.161,GET,dbkbtek9v7jgv.cloudfront.net,/.env,301,-,Mozilla/5.0%20\(l9scan/2.0.5373e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,XWphkMzdVxv4hl8OAj81WAVpHk1g9-wtG51l6qGj4igDw8aShwHhNA\=\=,dbkbtek9v7jgv.amplifyapp.com,http,186,0.002,-,-,-,Redirect,HTTP/1.1,-,-,51360,0.002,Redirect,text/html,167,-,-
2025-12-26,20:38:09,MUC50-P3,614,143.110.213.72,GET,dbkbtek9v7jgv.cloudfront.net,/.git/config,301,-,Mozilla/5.0%20\(l9scan/2.0.636313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,HxGoPY7gs478av61ldlF9Uk-m3HOqvbbUxODGM9nTMDjZS0Lkq5NSg\=\=,dbkbtek9v7jgv.amplifyapp.com,http,195,0.003,-,-,-,Redirect,HTTP/1.1,-,-,58710,0.003,Redirect,text/html,167,-,-
2025-12-26,20:38:10,MUC50-P3,701,146.190.242.161,GET,dbkbtek9v7jgv.cloudfront.net,/s/5373e2136313e2337313e28313/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties,301,-,Mozilla/5.0%20\(l9scan/2.0.5373e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,E6UBCKRmpELvo5LDNRtwFK-aLlD7uNHnRc92mKkwWB0rkFDVvl7MCA\=\=,dbkbtek9v7jgv.amplifyapp.com,http,280,0.002,-,-,-,Redirect,HTTP/1.1,-,-,51384,0.002,Redirect,text/html,167,-,-
2025-12-26,20:38:11,MUC50-P3,329,159.89.12.166,GET,dbkbtek9v7jgv.cloudfront.net,/config.json,404,-,Mozilla/5.0%20\(l9scan/2.0.335313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,yM9lUiLo0ygmnZGGWBS-SbuopwKSeZjBk6sTqCFafOgFoDBEH1vopg\=\=,dbkbtek9v7jgv.amplifyapp.com,https,195,0.124,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,35152,0.124,Error,-,0,-,-
2025-12-26,20:38:09,MUC50-P3,614,146.190.242.161,GET,dbkbtek9v7jgv.cloudfront.net,/.git/config,301,-,Mozilla/5.0%20\(l9scan/2.0.5373e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,5iJfJHLZ8X__fWnAEUCeccOR-jLLLinOvcyGsdzo2nP_Njx0b8xfRA\=\=,dbkbtek9v7jgv.amplifyapp.com,http,193,0.001,-,-,-,Redirect,HTTP/1.1,-,-,51372,0.001,Redirect,text/html,167,-,-
2025-12-26,20:38:07,MUC50-P3,329,164.92.244.132,GET,dbkbtek9v7jgv.cloudfront.net,/.env,404,-,Mozilla/5.0%20\(l9scan/2.0.5373e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,cYpeaH6mR21s9v2KhBBNs8SlmiYHkYbExii8xU7GX2fNvz1TlR68rA\=\=,dbkbtek9v7jgv.amplifyapp.com,https,186,0.137,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,32932,0.137,Error,-,0,-,-
2025-12-26,20:38:10,MUC50-P3,703,143.110.213.72,GET,dbkbtek9v7jgv.cloudfront.net,/s/636313e2136313e2337313e28313/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties,301,-,Mozilla/5.0%20\(l9scan/2.0.636313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,EC1HsctkEItmqHbTUME2zAHpG0ejbFIbp2eJFYL-rgBovxC5jA-quQ\=\=,dbkbtek9v7jgv.amplifyapp.com,http,284,0.000,-,-,-,Redirect,HTTP/1.1,-,-,58724,0.000,Redirect,text/html,167,-,-
2025-12-26,20:38:10,MUC50-P3,614,128.199.182.55,GET,dbkbtek9v7jgv.cloudfront.net,/.git/config,301,-,Mozilla/5.0%20\(l9scan/2.0.438313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,OtTkk2sjGABpcO8e5LROY81U7j3xJNZ9J7b-BXUW4ceY6x1D28IrCQ\=\=,dbkbtek9v7jgv.amplifyapp.com,http,195,0.000,-,-,-,Redirect,HTTP/1.1,-,-,33992,0.000,Redirect,text/html,167,-,-
2025-12-26,20:38:12,MUC50-P3,329,206.189.2.13,GET,dbkbtek9v7jgv.cloudfront.net,/telescope/requests,404,-,Mozilla/5.0%20\(l9scan/2.0.438313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,4O-x0KrbduthvsmkVttpi3pteetTMONLZMMWno0cNkjwW3niAXcD1A\=\=,dbkbtek9v7jgv.amplifyapp.com,https,202,0.115,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,43322,0.115,Error,-,0,-,-
2025-12-26,20:38:13,MUC50-P3,621,128.199.182.55,GET,dbkbtek9v7jgv.cloudfront.net,/telescope/requests,301,-,Mozilla/5.0%20\(l9scan/2.0.438313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,zhiQddY7X6oMz63tTSvJuc3rSvE2f8WQ6R1MLSx1zxIjs-9dyrmGng\=\=,dbkbtek9v7jgv.amplifyapp.com,http,202,0.002,-,-,-,Redirect,HTTP/1.1,-,-,34028,0.002,Redirect,text/html,167,-,-
2025-12-26,20:38:11,MUC50-P3,329,164.92.244.132,GET,dbkbtek9v7jgv.cloudfront.net,/telescope/requests,404,-,Mozilla/5.0%20\(l9scan/2.0.5373e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,-sno4-Nh3AMUmgv5rphsiz3Mq76Py-S7MfaZQ1MoC7CZGebhUxRJ2A\=\=,dbkbtek9v7jgv.amplifyapp.com,https,200,0.121,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,53488,0.121,Error,-,0,-,-
2025-12-26,20:38:05,MUC50-P3,329,164.92.244.132,GET,dbkbtek9v7jgv.cloudfront.net,/.DS_Store,404,-,Mozilla/5.0%20\(l9scan/2.0.5373e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,1GKuHg7eFESlWr1INdyxhqW0i-lzGaIw71PvPhHhXPTwupjGXNWPqg\=\=,dbkbtek9v7jgv.amplifyapp.com,https,191,0.116,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,32930,0.116,Error,-,0,-,-
2025-12-26,20:38:13,MUC50-P3,329,206.81.12.187,GET,dbkbtek9v7jgv.cloudfront.net,/telescope/requests,404,-,Mozilla/5.0%20\(l9scan/2.0.636313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,cRmNRMNKni541cUdnUP4QjrGJzCGXHPEgi6ehaW0x0q0449Eb8bBNg\=\=,dbkbtek9v7jgv.amplifyapp.com,https,202,0.119,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,52154,0.119,Error,-,0,-,-
2025-12-26,20:38:13,MUC50-P3,611,143.110.213.72,GET,dbkbtek9v7jgv.cloudfront.net,/info.php,301,-,Mozilla/5.0%20\(l9scan/2.0.636313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,b5Uqo-VTXJ5FxQmLXfNS0RLSnMh4rYb5N4EA-q0cw2_qqr__6qRqdA\=\=,dbkbtek9v7jgv.amplifyapp.com,http,192,0.000,-,-,-,Redirect,HTTP/1.1,-,-,58752,0.000,Redirect,text/html,167,-,-
2025-12-26,20:38:10,MUC50-P3,329,159.89.12.166,GET,dbkbtek9v7jgv.cloudfront.net,/s/335313e2136313e2337313e28313/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties,404,-,Mozilla/5.0%20\(l9scan/2.0.335313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,epgPQ1aYFtRb5hUrS5nkVEysv93MHLeqKdEm3W3RmVc3c1W7qv4iJg\=\=,dbkbtek9v7jgv.amplifyapp.com,https,284,0.120,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,35150,0.120,Error,-,0,-,-
2025-12-26,20:38:12,MUC50-P3,614,128.199.182.55,GET,dbkbtek9v7jgv.cloudfront.net,/config.json,301,-,Mozilla/5.0%20\(l9scan/2.0.438313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,f7_bCUktvtx6g1FilFNpodK61gzisHAW8bRxVz4iiUAEsQlNIu-lbA\=\=,dbkbtek9v7jgv.amplifyapp.com,http,195,0.000,-,-,-,Redirect,HTTP/1.1,-,-,34012,0.000,Redirect,text/html,167,-,-
2025-12-26,20:38:13,MUC50-P3,329,206.189.2.13,GET,dbkbtek9v7jgv.cloudfront.net,/info.php,404,-,Mozilla/5.0%20\(l9scan/2.0.438313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,g7lsdk0Hf4Fl4nPiGOySL70DAEVmeObReR766u2xu7gr8izvhqLxsA\=\=,dbkbtek9v7jgv.amplifyapp.com,https,192,0.117,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,43324,0.117,Error,-,0,-,-
2025-12-26,20:38:12,MUC50-P3,329,164.92.244.132,GET,dbkbtek9v7jgv.cloudfront.net,/info.php,404,-,Mozilla/5.0%20\(l9scan/2.0.5373e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,wZ2VPWDHIoYKqXi_FusJaL3YEiwwdf7vsTXmjDhHkTL6rDamWdPIwQ\=\=,dbkbtek9v7jgv.amplifyapp.com,https,190,0.117,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,53496,0.117,Error,-,0,-,-
2025-12-26,20:38:11,MUC50-P3,621,142.93.129.190,GET,dbkbtek9v7jgv.cloudfront.net,/telescope/requests,301,-,Mozilla/5.0%20\(l9scan/2.0.335313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,j5ASvTrDNDxcZBy-VW16nt5ccRrGZHdzeBlG7wP-3NszYrRbzVz3wQ\=\=,dbkbtek9v7jgv.amplifyapp.com,http,202,0.000,-,-,-,Redirect,HTTP/1.1,-,-,55224,0.000,Redirect,text/html,167,-,-
2025-12-26,20:38:14,MUC50-P3,611,128.199.182.55,GET,dbkbtek9v7jgv.cloudfront.net,/info.php,301,-,Mozilla/5.0%20\(l9scan/2.0.438313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,ASdgdCFRy5X7K7npVNpMrpwcCV_nC9KVp5FVyFL9pMTcF9vi0SiaSA\=\=,dbkbtek9v7jgv.amplifyapp.com,http,192,0.000,-,-,-,Redirect,HTTP/1.1,-,-,34044,0.000,Redirect,text/html,167,-,-
2025-12-26,20:38:10,MUC50-P3,329,206.81.12.187,GET,dbkbtek9v7jgv.cloudfront.net,/.git/config,404,-,Mozilla/5.0%20\(l9scan/2.0.636313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,GOOErVmcu54_qUTpubYP5teFN7O43lQb3KjHvjKRR04JzTHUiK05pA\=\=,dbkbtek9v7jgv.amplifyapp.com,https,195,0.118,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,41414,0.118,Error,-,0,-,-
2025-12-26,20:38:08,MUC50-P3,607,128.199.182.55,GET,dbkbtek9v7jgv.cloudfront.net,/.env,301,-,Mozilla/5.0%20\(l9scan/2.0.438313e2136313e2337313e28313;%20+https://leakix.net),-,-,Redirect,eR0H-Zk19kqrkJpi9sEKgQi_bk3gH2rEvoaL91TabKC9g93_tqMqSQ\=\=,dbkbtek9v7jgv.amplifyapp.com,http,188,0.002,-,-,-,Redirect,HTTP/1.1,-,-,43840,0.002,Redirect,text/html,167,-,-
2025-12-26,20:38:11,MUC50-P3,329,206.81.12.187,GET,dbkbtek9v7jgv.cloudfront.net,/s/636313e2136313e2337313e28313/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties,404,-,Mozilla/5.0%20\(l9scan/2.0.636313e2136313e2337313e28313;%20+https://leakix.net),-,-,Error,vymghR7c6JW_K1HR1I3Xmz6t9dQTNquCeVJjAPTIoWpHw3yj6MefJg\=\=,dbkbtek9v7jgv.amplifyapp.com,https,284,0.123,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,52146,0.123,Error,-,0,-,-
